FAMILIA;REGIONAL;REGIONAL_GESTOR;SEGMENTO;PERIODO;VOL_VENDA;ID
30 - ELETRODUTOS CORRUGADOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-11-01;12320,78;SAO PAULO INTERIOR|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|NOV26
30 - ELETRODUTOS CORRUGADOS KRONA;SAO PAULO INTERIOR;SP;VAREJO;2026-12-01;12391,28;SAO PAULO INTERIOR|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|DEZ26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-03-01;1560,00;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|ATACADO|MAR26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-09-01;127,93;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|ATACADO|SET26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-10-01;111,40;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|ATACADO|OUT26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-11-01;120,55;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|ATACADO|NOV26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;ATACADO;2026-12-01;119,59;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|ATACADO|DEZ26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-01-01;6,24;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|JAN26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-03-01;33,60;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|MAR26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-04-01;1,27;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|ABR26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-05-01;57,13;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|MAI26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-06-01;4,04;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|JUN26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-07-01;9,36;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|JUL26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-08-01;3,85;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|AGO26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-09-01;33,10;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|SET26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-10-01;28,83;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|OUT26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-11-01;31,19;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|NOV26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;OUTROS;2026-12-01;30,95;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|OUTROS|DEZ26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-01-01;3262,78;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|JAN26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-02-01;4746,30;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|FEV26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-03-01;7907,12;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|MAR26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-04-01;11483,57;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|ABR26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-05-01;5295,60;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|MAI26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-06-01;6518,85;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|JUN26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-07-01;7191,52;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|JUL26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-08-01;7059,55;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|AGO26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-09-01;6741,97;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|SET26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-10-01;5870,77;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|OUT26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-11-01;6353,25;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|NOV26
30 - ELETRODUTOS CORRUGADOS KRONA;TELEVENDAS;TELEVENDAS;VAREJO;2026-12-01;6302,46;TELEVENDAS|30 - ELETRODUTOS CORRUGADOS KRONA|VAREJO|DEZ26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-01-01;20,02;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|JAN26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-02-01;2214,33;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|FEV26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-03-01;3079,28;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|MAR26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-04-01;2467,71;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|ABR26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-05-01;38,60;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|MAI26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-06-01;2100,61;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|JUN26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-07-01;4169,16;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|JUL26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-08-01;149,62;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|AGO26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-09-01;3048,14;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|SET26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-10-01;2890,24;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|OUT26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-11-01;2660,86;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|NOV26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;ATACADO;2026-12-01;2419,15;CENTRO OESTE|31 - CPVC ULTRATERM|ATACADO|DEZ26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-01-01;387,22;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|JAN26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-02-01;1347,24;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|FEV26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-03-01;1351,61;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|MAR26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-04-01;1619,93;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|ABR26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-05-01;1193,02;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|MAI26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-06-01;761,77;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|JUN26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-07-01;1231,38;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|JUL26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-08-01;1016,61;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|AGO26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-09-01;1642,86;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|SET26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-10-01;1557,76;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|OUT26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-11-01;1434,14;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|NOV26
31 - CPVC ULTRATERM;CENTRO OESTE;CO NO;VAREJO;2026-12-01;1303,85;CENTRO OESTE|31 - CPVC ULTRATERM|VAREJO|DEZ26
31 - CPVC ULTRATERM;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-01-01;223,97;CONSTR CENTRO OESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JAN26
31 - CPVC ULTRATERM;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-02-01;679,20;CONSTR CENTRO OESTE|31 - CPVC ULTRATERM|CONSTRUTORA|FEV26
31 - CPVC ULTRATERM;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-03-01;536,44;CONSTR CENTRO OESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAR26
31 - CPVC ULTRATERM;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-04-01;2830,97;CONSTR CENTRO OESTE|31 - CPVC ULTRATERM|CONSTRUTORA|ABR26
31 - CPVC ULTRATERM;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-05-01;1900,01;CONSTR CENTRO OESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAI26
31 - CPVC ULTRATERM;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-06-01;1705,42;CONSTR CENTRO OESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUN26
31 - CPVC ULTRATERM;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-07-01;3098,00;CONSTR CENTRO OESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUL26
31 - CPVC ULTRATERM;CONSTR CENTRO OESTE;CONSTRUTORA;CONSTRUTORA;2026-08-01;2551,10;CONSTR CENTRO OESTE|31 - CPVC ULTRATERM|CONSTRUTORA|AGO26
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-01-01;2221,51;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JAN26
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-02-01;658,35;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|FEV26
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-03-01;1347,72;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAR26
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-04-01;5779,71;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|ABR26
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-05-01;2220,08;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAI26
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-06-01;3906,31;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUN26
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-07-01;1709,71;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUL26
31 - CPVC ULTRATERM;CONSTR NORDESTE;CONSTRUTORA;CONSTRUTORA;2026-08-01;1574,20;CONSTR NORDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|AGO26
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-03-01;836,94;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAR26
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-06-01;33,77;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUN26
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-07-01;42,35;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUL26
31 - CPVC ULTRATERM;CONSTR NORTE;CONSTRUTORA;CONSTRUTORA;2026-08-01;663,30;CONSTR NORTE|31 - CPVC ULTRATERM|CONSTRUTORA|AGO26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-01-01;682,05;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|JAN26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-02-01;276,23;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|FEV26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-03-01;574,47;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|MAR26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-04-01;838,94;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|ABR26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-05-01;231,97;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|MAI26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-06-01;629,90;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|JUN26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-07-01;996,14;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|JUL26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;CONSTRUTORA;2026-08-01;539,63;CONSTR SAO PAULO|31 - CPVC ULTRATERM|CONSTRUTORA|AGO26
31 - CPVC ULTRATERM;CONSTR SAO PAULO;CONSTRUTORA;OUTROS;2026-06-01;21,12;CONSTR SAO PAULO|31 - CPVC ULTRATERM|OUTROS|JUN26
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-02-01;5404,30;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|FEV26
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-03-01;1391,55;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAR26
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-04-01;4007,02;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|ABR26
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-05-01;573,95;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|MAI26
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-06-01;1044,90;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUN26
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-07-01;2183,08;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|JUL26
31 - CPVC ULTRATERM;CONSTR SUDESTE;CONSTRUTORA;CONSTRUTORA;2026-08-01;2821,48;CONSTR SUDESTE|31 - CPVC ULTRATERM|CONSTRUTORA|AGO26
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2026-01-01;1243,02;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|JAN26
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2026-02-01;1996,73;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|FEV26
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2026-03-01;2801,98;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|MAR26
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2026-04-01;5741,05;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|ABR26
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2026-05-01;3391,27;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|MAI26
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2026-06-01;1861,28;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|JUN26
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2026-07-01;2788,16;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|JUL26
31 - CPVC ULTRATERM;CONSTR SUL;CONSTRUTORA;CONSTRUTORA;2026-08-01;1704,16;CONSTR SUL|31 - CPVC ULTRATERM|CONSTRUTORA|AGO26
31 - CPVC ULTRATERM;EXPORTACAO;EXPORTACAO;EXPORTACAO;2026-05-01;0,82;EXPORTACAO|31 - CPVC ULTRATERM|EXPORTACAO|MAI26
31 - CPVC ULTRATERM;EXPORTACAO;EXPORTACAO;EXPORTACAO;2026-09-01;0,00;EXPORTACAO|31 - CPVC ULTRATERM|EXPORTACAO|SET26
31 - CPVC ULTRATERM;EXPORTACAO;EXPORTACAO;EXPORTACAO;2026-10-01;0,00;EXPORTACAO|31 - CPVC ULTRATERM|EXPORTACAO|OUT26
31 - CPVC ULTRATERM;EXPORTACAO;EXPORTACAO;EXPORTACAO;2026-11-01;0,00;EXPORTACAO|31 - CPVC ULTRATERM|EXPORTACAO|NOV26
31 - CPVC ULTRATERM;EXPORTACAO;EXPORTACAO;EXPORTACAO;2026-12-01;0,00;EXPORTACAO|31 - CPVC ULTRATERM|EXPORTACAO|DEZ26
31 - CPVC ULTRATERM;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2026-01-01;85,80;IRRIGACAO 1|31 - CPVC ULTRATERM|IRRIGACAO|JAN26
31 - CPVC ULTRATERM;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2026-05-01;34,87;IRRIGACAO 1|31 - CPVC ULTRATERM|IRRIGACAO|MAI26
31 - CPVC ULTRATERM;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2026-09-01;0,00;IRRIGACAO 1|31 - CPVC ULTRATERM|IRRIGACAO|SET26
31 - CPVC ULTRATERM;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2026-10-01;0,00;IRRIGACAO 1|31 - CPVC ULTRATERM|IRRIGACAO|OUT26
31 - CPVC ULTRATERM;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2026-11-01;0,00;IRRIGACAO 1|31 - CPVC ULTRATERM|IRRIGACAO|NOV26
31 - CPVC ULTRATERM;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2026-12-01;0,00;IRRIGACAO 1|31 - CPVC ULTRATERM|IRRIGACAO|DEZ26
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2026-01-01;28,58;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|JAN26
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2026-03-01;1,75;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|MAR26
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2026-08-01;81,74;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|AGO26
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2026-09-01;0,00;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|SET26
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2026-10-01;0,00;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|OUT26
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2026-11-01;0,00;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|NOV26
31 - CPVC ULTRATERM;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2026-12-01;0,00;IRRIGACAO 2|31 - CPVC ULTRATERM|IRRIGACAO|DEZ26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-01-01;10542,06;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|JAN26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-02-01;8821,15;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|FEV26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-03-01;10086,30;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|MAR26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-04-01;11900,64;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|ABR26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-05-01;32,42;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|MAI26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-06-01;3514,63;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|JUN26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-07-01;14232,73;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|JUL26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-08-01;8305,98;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|AGO26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-09-01;6360,63;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|SET26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-10-01;7875,97;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|OUT26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-11-01;7088,37;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|NOV26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2026-12-01;11627,29;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|DEZ26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2026-05-01;74,24;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|MAI26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2026-07-01;52,66;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|JUL26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2026-09-01;9,11;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|SET26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2026-10-01;11,28;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|OUT26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2026-11-01;10,15;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|NOV26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2026-12-01;16,66;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|DEZ26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-01-01;1442,81;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JAN26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-02-01;3898,11;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|FEV26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-03-01;3134,49;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|MAR26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-04-01;3212,86;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|ABR26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-05-01;4722,90;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|MAI26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-06-01;795,45;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JUN26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-07-01;2377,03;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JUL26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-08-01;3414,18;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|AGO26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-09-01;1706,25;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|SET26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-10-01;2112,75;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|OUT26
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2026-11-01;1901,47;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|NOV26
