REGIONAL_GESTOR;REGIONAL;FAMILIA;PERIODO;VOL_VENDA
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2023-06-01;20267,07
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2023-07-01;9618,25
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2023-08-01;20452,25
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2023-09-01;18921,73
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2023-10-01;9012,07
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2023-11-01;16476,66
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2023-12-01;15684,68
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-01-01;4957,68
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-02-01;15246,58
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-03-01;11501,69
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-04-01;18744,38
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-05-01;13322,08
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-06-01;19398,37
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-07-01;19387,19
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-08-01;7435,85
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-09-01;21041,28
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-10-01;14429,41
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-11-01;20746,27
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2024-12-01;22351,78
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-01-01;9034,14
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-02-01;6122,64
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-03-01;3053,63
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-04-01;16781,36
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-05-01;8059,37
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-06-01;24863,78
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-07-01;3286,60
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-08-01;14014,80
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-09-01;7297,53
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-10-01;6558,04
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-11-01;10318,71
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2025-12-01;10875,67
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-01-01;5497,56
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-02-01;18284,16
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-03-01;14700,03
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-04-01;18744,31
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-05-01;5073,19
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-06-01;13498,49
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-07-01;9075,05
NORDESTE;NORDESTE 1;03 - ACESSORIOS KRONA;2026-08-01;8633,01
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-01-01;426,66
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-02-01;1070,14
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-03-01;1102,15
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-04-01;947,58
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-05-01;1558,96
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-06-01;1323,08
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-07-01;875,08
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-08-01;1401,18
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-09-01;1208,97
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-10-01;1427,58
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-11-01;1735,64
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2022-12-01;2031,93
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-01-01;1523,09
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-02-01;2085,98
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-03-01;6306,40
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-04-01;1258,17
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-05-01;2448,21
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-06-01;2714,49
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-07-01;2790,91
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-08-01;3577,15
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-09-01;3428,91
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-10-01;3327,64
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-11-01;4131,88
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2023-12-01;4599,63
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-01-01;2036,70
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-02-01;4167,85
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-03-01;3696,71
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-04-01;4402,64
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-05-01;3176,97
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-06-01;3934,45
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-07-01;3564,79
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-08-01;1749,31
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-09-01;4980,00
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-10-01;2065,23
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-11-01;2873,74
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2024-12-01;5377,27
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-01-01;1841,46
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-02-01;2285,84
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-03-01;1046,43
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-04-01;3077,03
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-05-01;2008,32
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-06-01;5506,04
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-07-01;894,24
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-08-01;2241,69
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-09-01;1788,81
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-10-01;1988,98
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-11-01;1463,79
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2025-12-01;2097,82
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-01-01;1110,77
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-02-01;2331,07
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-03-01;2540,37
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-04-01;2512,45
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-05-01;1068,42
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-06-01;2074,48
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-07-01;1491,55
NORDESTE;NORDESTE 1;04 - PRODUTOS REVENDA;2026-08-01;1651,82
NORDESTE;NORDESTE 1;29 - PPR;2022-04-01;0,37
NORDESTE;NORDESTE 1;29 - PPR;2022-06-01;4,14
NORDESTE;NORDESTE 1;29 - PPR;2022-08-01;13,88
NORDESTE;NORDESTE 1;29 - PPR;2022-10-01;38,99
NORDESTE;NORDESTE 1;29 - PPR;2022-12-01;289,74
NORDESTE;NORDESTE 1;29 - PPR;2023-01-01;30,60
NORDESTE;NORDESTE 1;29 - PPR;2023-03-01;0,37
NORDESTE;NORDESTE 1;29 - PPR;2023-04-01;10,44
NORDESTE;NORDESTE 1;29 - PPR;2023-06-01;0,68
NORDESTE;NORDESTE 1;29 - PPR;2023-08-01;18,30
NORDESTE;NORDESTE 1;29 - PPR;2023-09-01;71,27
NORDESTE;NORDESTE 1;29 - PPR;2023-10-01;1,12
NORDESTE;NORDESTE 1;29 - PPR;2023-12-01;0,37
NORDESTE;NORDESTE 1;29 - PPR;2024-02-01;0,37
NORDESTE;NORDESTE 1;29 - PPR;2024-04-01;15,96
NORDESTE;NORDESTE 1;29 - PPR;2024-06-01;0,37
NORDESTE;NORDESTE 1;29 - PPR;2024-08-01;12,48
NORDESTE;NORDESTE 1;29 - PPR;2024-10-01;0,75
NORDESTE;NORDESTE 1;29 - PPR;2025-01-01;89,13
NORDESTE;NORDESTE 1;29 - PPR;2025-02-01;0,43
NORDESTE;NORDESTE 1;29 - PPR;2025-03-01;15,27
NORDESTE;NORDESTE 1;29 - PPR;2025-04-01;0,26
NORDESTE;NORDESTE 1;29 - PPR;2025-06-01;100,70
NORDESTE;NORDESTE 1;29 - PPR;2025-07-01;0,11
NORDESTE;NORDESTE 1;29 - PPR;2025-08-01;0,05
NORDESTE;NORDESTE 1;29 - PPR;2025-11-01;0,21
NORDESTE;NORDESTE 1;29 - PPR;2026-02-01;37,05
NORDESTE;NORDESTE 1;29 - PPR;2026-03-01;0,37
NORDESTE;NORDESTE 1;29 - PPR;2026-05-01;141,42
NORDESTE;NORDESTE 1;29 - PPR;2026-06-01;3,63
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-01-01;1132,34
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-02-01;2229,62
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-03-01;9844,58
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-04-01;4815,91
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-05-01;11124,73
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-06-01;7033,33
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-07-01;1820,25
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-08-01;4599,52
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-09-01;13127,04
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-10-01;31464,28
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-11-01;10696,66
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2022-12-01;26640,86
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-01-01;4638,62
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-02-01;15235,21
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-03-01;9846,57
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-04-01;2886,84
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-05-01;6255,23
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-06-01;22841,56
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-07-01;5345,73
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-08-01;18249,33
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-09-01;13961,06
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-10-01;6848,98
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-11-01;7276,84
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2023-12-01;12086,49
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-01-01;7140,64
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-02-01;9240,85
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-03-01;7272,26
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-04-01;17174,19
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-05-01;12642,08
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-06-01;14922,39
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-07-01;7203,12
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-08-01;8052,64
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-09-01;24403,26
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-10-01;12522,46
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-11-01;11347,17
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2024-12-01;25050,85
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-01-01;9906,10
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-02-01;7140,35
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-03-01;12403,17
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-04-01;28805,72
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-05-01;35260,72
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-06-01;41731,98
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-07-01;5841,81
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-08-01;42799,11
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-09-01;13051,28
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-10-01;14641,49
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-11-01;39462,69
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2025-12-01;45660,61
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-01-01;4294,62
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-02-01;21858,99
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-03-01;17691,53
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-04-01;15721,64
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-05-01;4433,26
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-06-01;14839,28
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-07-01;6778,35
NORDESTE;NORDESTE 1;30 - ELETRODUTOS CORRUGADOS KRONA;2026-08-01;12888,65
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-01-01;103,50
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-02-01;124,05
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-03-01;61,08
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-04-01;258,16
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-05-01;145,53
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-06-01;144,44
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-07-01;330,12
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-08-01;107,11
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-09-01;793,36
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-10-01;145,09
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-11-01;330,21
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2022-12-01;49,88
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-01-01;172,28
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-02-01;86,90
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-03-01;172,00
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-04-01;72,19
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-05-01;183,89
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-06-01;454,80
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-07-01;454,84
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-08-01;445,28
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-09-01;415,49
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-10-01;454,84
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-11-01;357,72
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2023-12-01;440,03
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-01-01;361,93
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-02-01;323,55
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-03-01;145,97
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-04-01;227,86
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-05-01;422,11
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-06-01;401,40
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-07-01;573,04
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-08-01;160,92
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-09-01;440,14
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-10-01;224,41
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-11-01;218,77
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2024-12-01;797,49
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-01-01;347,10
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-02-01;191,90
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-03-01;103,66
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-04-01;292,84
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-05-01;373,74
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-06-01;308,09
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-07-01;177,30
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-08-01;370,54
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-09-01;67,86
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-10-01;752,26
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-11-01;252,64
NORDESTE;NORDESTE 1;31 - CPVC ULTRATERM;2025-12-01;333,48
